Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
bexlie maxi halter dress,11,0,20,11,0.97,https://poshmark.com/listing/Loveshack-Fancy-Bexlie-Maxi-Halter-Dress-in-Pink-Orchid-626e92888da5c9a56df22a0b,0,0,0.00,1,35,"[100,100,50,50,50,50,50,50,50,50,50,50]",2023-04-07,"Knowledge panel, Image pack, Image, Indented, Related searches","informational, transactional",Organic
bexlie maxi halter dress,10,0,20,11,0.97,https://poshmark.com/listing/LoveShackFancy-Bexlie-Maxi-Halter-Dress-626d4ac4163df40148f7693c,0,0,0.00,1,35,"[100,100,50,50,50,50,50,50,50,50,50,50]",2023-04-07,"Knowledge panel, Image pack, Image, Indented, Related searches","informational, transactional",Organic
kristen diaries,46,46,170,27,0.00,https://poshmark.com/listing/25-Kristen-kemp-The-Dating-Diaries-teen-preteen-chapter-book-626b332f941f1751a55436c6,0,0,0.00,0.01,10000000,"[23,23,23,23,44,35,35,28,28,23,23,23]",2023-04-03,"Knowledge panel, Image pack, Site links, Video, Video Carousel",informational,Organic
weezer tapestry,51,51,70,14,0.00,https://poshmark.com/listing/Weezer-2018-Summer-Tour-Flag-3x5-5f2deedbff7c5a87f2408711,0,0,0.00,1,63,"[28,78,100,78,78,64,50,35,50,64,50,14]",2023-04-05,"Site links, Video, Image, AdWords bottom",commercial,Organic
grey and white dunk lows,74,74,260,30,0.46,https://poshmark.com/listing/Size-10-Nike-Dunk-Low-Grey-Fog-White-USED-dd1391103-61f58abf2e8e446ebd2812b8,0,0,0.00,1,87,"[0,1,28,28,81,66,54,66,66,44,54,44]",2023-04-04,"Image pack, Image, Video Carousel, People also ask",informational,Organic
black wrought iron wall candle sconces vintage,21,21,30,22,0.00,https://poshmark.com/browse/home-wall-sconce-candle-holder,0,0,0.00,1,60,"[29,11,11,11,11,64,11,11,11,11,11,11]",2023-03-31,"Image pack, Video, Image, AdWords bottom, Shopping ads",commercial,Organic
h.k.m.,70,70,140,14,2.01,https://poshmark.com/brand/HKM,0,0,0.00,0.07,10700000,"[3,2,15,15,15,15,23,100,0,0,0,0]",2023-03-16,"Site links, Video, Image",navigational,Organic
pepsi homemade,53,53,70,23,0.00,https://poshmark.com/listing/Pepsi-homemade-long-sleeve-crop-63389162bd06296fa102f5bf,0,0,0.00,0.08,17600000,"[63,63,81,100,81,45,81,45,81,63,63,18]",2023-03-29,"Image pack, Reviews, Video, People also ask",informational,Organic
bauer lil angel skates,15,15,90,18,1.46,https://poshmark.com/listing/Used-Bauer-LIL-ANGEL-Youth-080-Ice-Hockey-Skates-63dc00a6046d74c8a9fb6162,0,0,0.00,1,48,"[15,6,4,5,2,5,6,12,19,23,29,29]",2023-03-22,"Knowledge panel, Site links, People also ask","informational, transactional",Organic
jordan 1 mid edge glow women's,5,5,90,16,0.00,https://poshmark.com/browse/jordan-glow-shoes,3,0,0.00,1,37,"[100,100,36,100,100,100,63,63,100,81,63,18]",2023-03-31,"Image pack, Video, Image",informational,Organic
hippocorn,60,60,90,23,0.00,https://poshmark.com/listing/HAIZLEY-Hippopotamus-Hippo-Hippocorn-14-inch-2023-63f6404658083daf1734de3a,0,0,0.00,0.89,78,"[78,78,64,78,35,64,35,50,64,78,78,50]",2023-03-29,FAQ,commercial,Organic
chunky clay rings,34,34,90,23,0.00,https://poshmark.com/listing/Chunky-Clay-Rings-606a33536e2846ccfff2f822,0,0,0.00,1,53,"[8,8,5,5,3,4,3,2,1,2,3,3]",2023-03-13,"Image pack, Video, Image, People also ask",informational,Organic
penfield gibson,24,24,50,9,0.00,https://poshmark.com/brand/Penfield-Men-Jackets_&_Coats-Raincoats,0,0,0.00,0.82,62,"[17,11,100,11,11,17,11,17,64,11,23,64]",2023-03-16,"Image pack, Image",informational,Organic
elemental outdoor covers,23,23,140,18,0.76,https://poshmark.com/listing/Outdoor-Oversized-chair-cover-36x36x33-62d316a79c3378e62d0bb741,0,0,0.00,1,91,"[21,34,43,53,53,53,34,43,43,43,21,28]",2023-03-13,"Image pack, Video, Image, AdWords bottom","informational, transactional",Organic
vsl brand purse,11,11,140,54,0.28,https://poshmark.com/brand/Yves_Saint_Laurent-Women-Bags,2,0,0.00,1,39,"[5,10,19,19,19,15,19,12,23,15,15,5]",2023-04-01,"Site links, Image, Shopping ads, People also ask","commercial, informational",Organic
bobby brown lip balm,39,39,40,35,1.06,https://poshmark.com/brand/Bobbi_Brown-Women-Makeup-Lip_Balm_&_Gloss,0,0,0.00,1,6240000,"[42,57,57,14,42,57,28,57,71,100,100,71]",2023-03-23,"Video, Image, AdWords bottom, Shopping ads","informational, transactional",Organic
ultra mini ugg burnt cedar,29,29,40,10,0.00,https://poshmark.com/listing/Ugg-Classic-Ultra-Mini-Burnt-Cedar-63d3e2ab4bf9ff22411f35de,0,0,0.00,1,70,"[0,0,0,0,0,0,0,52,100,66,33,9]",2023-03-25,"Image pack, Video, Image, AdWords bottom, Shopping ads",informational,Organic
handheld shaver,51,51,70,49,1.18,https://poshmark.com/listing/Telfun-Handheld-Head-Shaver-5-in-1-Electric-Razor-63292687a0aeb74b2a3fa1c0,0,0,0.00,1,5150000,"[50,64,50,78,100,78,78,21,21,35,50,14]",2023-03-15,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
faux fur pajama,44,44,30,20,0.66,https://poshmark.com/listing/Faux-Fur-Pink-Top-and-Owl-Bottoms-Pajama-Set-63f197d9acb9f57dcd4d08a7,0,0,0.00,1,96,"[27,18,18,45,63,81,63,63,0,0,0,0]",2023-03-16,"Image pack, Video, Image, People also ask",commercial,Organic
faux fur pajama,43,43,30,20,0.66,https://poshmark.com/listing/Disney-Blue-plush-faux-fur-pajama-dress-sweater-medium-63c5c6fb4bd7607826871e8c,0,0,0.00,1,96,"[27,18,18,45,63,81,63,63,0,0,0,0]",2023-03-16,"Image pack, Video, Image, People also ask",commercial,Organic
jeep croc charm,13,13,90,0,0.22,https://poshmark.com/listing/Jeep-Croc-Charm-Set-63c448a032c1dca7dc5d9452,0,0,0.00,1,33,"[50,78,78,64,78,50,64,50,64,100,64,64]",2023-03-31,"Image pack, Image",commercial,Organic
denver nuggets champion,51,51,320,34,0.00,https://poshmark.com/listing/Vintage-Denver-Nuggets-Champion-Jersey-6032748709d7605a8f9ab0dd,0,0,0.00,0.01,100,"[54,100,54,100,44,23,23,54,35,44,81,100]",2023-03-25,"Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
citrine melon,50,50,30,6,0.00,https://poshmark.com/listing/LAGOS-Caviar-Citrine-melon-earrings-studs-diamond-brand-new-634f52ce58083d4ef23b7cc5,0,0,0.00,0.49,807000,"[11,33,22,100,11,22,22,22,22,22,22,22]",2023-04-02,"Video, Featured snippet, Image, People also ask",informational,Organic
oggi moscow mule mug,51,51,70,13,0.20,https://poshmark.com/style-tag/Moscow%20Mule,0,0,0.00,1,73,"[42,42,33,19,19,19,19,23,14,14,52,52]",2023-03-17,"Video, Image, AdWords bottom",commercial,Organic
wide leather belt women,57,57,110,41,0.54,https://poshmark.com/browse/plus-size-wide-belts,0,0,0.00,1,55300000,"[42,33,42,42,52,33,100,52,42,66,19,80]",2023-03-25,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
air force 1 metal tag,18,18,260,26,0.21,https://poshmark.com/listing/Nike-Air-Force-1-Silver-Metal-Shoelace-Tag-60687703efd0e41233dd2c09,0,0,0.00,1,45,"[54,44,29,29,54,54,29,29,29,29,36,23]",2023-04-06,"Image pack, Video, Image, Shopping ads, People also ask, Indented, Popular products, Related searches",commercial,Organic
maternity two piece bathing suit,52,52,260,61,0.62,https://poshmark.com/browse/Maternity-Swim,0,0,0.00,1,48000000,"[66,81,100,36,29,15,0,0,6,12,19,36]",2023-03-31,"Image pack, Site links, Video, Image",commercial,Organic
commando butter skinnies,22,22,20,6,1.05,https://poshmark.com/listing/commando-Butter-Skinnies-Legging-622b3ac4cb692c5895d4caf3,0,0,0.00,1,52,"[28,28,28,28,28,28,28,28,28,28,28,28]",2023-04-05,"Knowledge panel, Image pack, Image, AdWords bottom",informational,Organic
fortnite skye and ollie,53,53,30,27,0.00,https://poshmark.com/listing/Fortnite-skye-ollie-63dc1f9affb5d0728e0878fd,0,0,0.00,0.74,392000,"[27,18,18,18,18,36,18,18,18,36,100,18]",2023-03-18,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
speed jacket,96,96,40,11,0.60,https://poshmark.com/browse/speed-and-strength-jacket,0,0,0.00,1,191000000,"[11,11,11,11,11,11,23,11,64,11,29,64]",2023-04-04,"Knowledge panel, Image pack, Image, Video Carousel",informational,Organic
harold's frame shop novi michigan,38,38,40,16,0.00,https://poshmark.com/listing/Vintage-Harolds-Frame-Shop-Detroit-Michigan-Matchbook-White-Tipped-Matches-63a56968452746b8f492ed6d,0,0,0.00,0,66,"[14,9,9,9,52,52,52,9,9,9,9,9]",2023-03-21,"Knowledge panel, FAQ",informational,Organic
dress code pink,37,37,40,23,0.00,https://poshmark.com/listing/Rae-Dunn-Pajama-Dress-Code-pink-inside-Mug-603e72c6bcdb2f53e65df847,0,0,0.00,0.98,550000000,"[0,0,0,0,0,0,100,81,63,18,100,18]",2023-03-31,"Image pack, Video, Image, Shopping ads, People also ask",informational,Organic
homer formby furniture refinisher,77,77,90,41,0.44,https://poshmark.com/listing/Wood-Conditioning-Furniture-Refinisher-Removes-Finishes-32-oz-Discontinued-632a47426f53a65e059526bc,0,0,0.00,1,67,"[11,11,11,11,100,64,64,64,52,29,52,100]",2023-04-03,"Knowledge panel, Site links, Video, Image, People also ask","informational, transactional",Organic
jordan ones size 5,37,37,30,60,0.00,https://poshmark.com/brand/Jordan-Kids-Shoes,0,0,0.00,1,56,"[27,100,81,18,18,18,18,18,18,18,18,18]",2023-03-17,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
alba botanica fast fix for puffy eyes,30,30,30,16,0.62,https://poshmark.com/listing/Alba-Botanica-New-2-Fast-Fix-for-Puffy-Eyes-63f2e47d8634cbfa9b8839ee,0,0,0.00,1,62,"[27,100,18,18,18,18,18,18,18,18,18,18]",2023-03-17,"Knowledge panel, Image pack, Video, Image, AdWords top, AdWords bottom, People also ask","informational, transactional",Organic
mccall's teddy bear pattern,24,24,30,25,0.18,https://poshmark.com/listing/McCalls-Crafts-Carols-Zoo-Teddy-Bear-Pattern-60b2dd166e2846351f0cbfce,0,0,0.00,0.99,41,"[27,18,18,100,18,18,18,18,18,0,100,0]",2023-03-19,"Image pack, Video, Image","informational, transactional",Organic
cinnamon roll plushy,43,43,90,23,0.20,https://poshmark.com/listing/Squishmallows-Chanel-The-Cinnamon-Roll-Plush-16-62a196f97272af33abf6aafd,0,0,0.00,0.95,73,"[0,4,4,6,4,100,0,10,2,66,18,14]",2023-03-16,"Image pack, Video, Image, People also ask","informational, transactional",Organic
furr slides,81,81,590,36,0.69,https://poshmark.com/browse/fenty-puma-fur-slides,0,0,0.00,1,28100000,"[20,55,67,55,55,55,55,67,45,45,0,0]",2023-04-04,"Video, Image",informational,Organic
burned orange dress,21,21,40,36,0.65,https://poshmark.com/browse/burnt-orange-bridesmaid-dress,0,0,0.00,1,56900000,"[27,18,18,18,18,18,100,100,100,18,0,0]",2023-03-17,"Image pack, Image",informational,Organic
michael jordan retirement card,22,22,320,10,0.00,https://poshmark.com/listing/Michael-Jordan-22k-Gold-Retirement-Card-RARE-60af5369ff83042a34840e8e,0,0,0.00,1,81,"[54,54,54,43,54,54,54,54,54,66,81,100]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
dolce lounge elizabeth,77,77,30,25,0.00,https://poshmark.com/brands,0,0,0.00,0,100,"[3,2,12,2,2,2,2,2,2,2,2,2]",2023-03-16,"Knowledge panel, Image pack, Site links, Video, Image",informational,Organic
pyrex golden grapes,14,14,50,12,0.00,https://poshmark.com/listing/Vintage-Pyrex-Golden-Grapes-Delphite-Blue-444-Large-4-QT-Cinderella-Bowl-60s-63e6be366f53a6641e8f8d92,0,0,0.00,1,51,"[21,14,78,14,14,78,14,14,14,78,78,78]",2023-03-21,"Image pack, Reviews, Video, Image",informational,Organic
hermosa quinceanera,24,24,30,25,0.00,https://poshmark.com/listing/A-red-sequined-Quinceanera-dress-without-round-petit-coat-62b7e89f7028eccdaa8df19d,0,0,0.00,0,66,"[10,7,10,5,10,17,5,5,5,5,5,5]",2023-03-29,"Knowledge panel, Image pack, Video, Video Carousel, FAQ",informational,Organic
lavender rosette tablecloth,38,38,20,0,1.23,https://poshmark.com/listing/Lavender-Rosette-Fabric-Table-Runner-61ff05dabcdb2f69350ec601,0,0,0.00,1,56,"[28,28,28,28,28,28,28,28,28,28,28,28]",2023-04-02,"Image pack, Image, Shopping ads",commercial,Organic
victoria donut,73,73,210,33,0.00,https://poshmark.com/browse/donut-pajamas,0,0,0.00,0.01,36400000,"[53,53,65,65,81,65,65,81,81,81,100,28]",2023-03-24,"Local pack, Image pack, Video, Image, FAQ",commercial,Organic
stranger things white t shirt,40,40,30,22,0.00,https://poshmark.com/brand/stranger%20things-Women-Tops-Tees___Short_Sleeve,0,0,0.00,1,56000000,"[27,18,18,18,100,63,18,18,18,18,18,18]",2023-03-24,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
royal blue beret,48,48,30,22,0.00,https://poshmark.com/listing/WOOL-ROYAL-BLUE-BERET-6279936ec3c2d0c0a4662237,0,0,0.00,1,9520000,"[1,1,1,1,1,1,1,1,1,1,6,1]",2023-03-29,"Image pack, Video, Image, People also ask","informational, transactional",Organic
swung vase for sale,4,4,50,13,0.10,https://poshmark.com/style-tag/swung%20vase,3,0,0.00,1,68,"[27,100,18,18,18,18,100,100,100,18,18,63]",2023-03-13,"Image pack, Site links, Video, Image, People also ask",transactional,Organic
extra long plus size shirts,55,55,110,42,0.68,https://poshmark.com/browse/plus-size-long-sleeve-shirts,0,0,0.00,1,64100000,"[34,65,43,43,34,21,34,28,34,28,15,28]",2023-03-22,"Image pack, Site links, Image, Shopping ads, People also ask",commercial,Organic
disney star wars coke bottle,48,48,70,29,0.00,https://poshmark.com/listing/Star-Wars-Disney-Coke-bottle-5e94f23d7ec30c415844451d,0,0,0.00,1,21100000,"[52,52,64,52,52,41,23,41,17,29,52,23]",2023-03-30,"Knowledge panel, Image pack, Site links, Video, Image, People also ask","informational, transactional",Organic
shopsonyabees,18,18,480,30,2.83,https://poshmark.com/listing/Two-Piece-Bali-Set-629666a04fd23ab9f67d75b4,1,0,4.00,1,31,"[59,72,100,72,39,32,32,26,39,26,26,32]",2023-04-01,"Image pack, Site links, Video, Image",commercial,Organic
stafford shirts mens,9,9,20,39,1.32,https://poshmark.com/brand/Stafford-Men-Shirts,0,0,0.00,1,53,"[0,0,66,66,66,100,66,100,66,66,66,66]",2023-04-06,"Video, Image, People also ask",commercial,Organic
4k diamond earrings,55,55,20,19,1.82,https://poshmark.com/listing/14k-diamond-earrings-61b8b06493649f64b7825f93,0,0,0.00,1,92,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Image pack, Video, Image, People also ask",commercial,Organic
4k diamond earrings,54,54,20,19,1.82,https://poshmark.com/listing/EFFY-14k-Diamond-Stud-Earrings-30-601b5f657f80d25ba3ab4954,0,0,0.00,1,92,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Image pack, Video, Image, People also ask",commercial,Organic
aimee's castle,39,39,70,25,0.00,https://poshmark.com/listing/New-Big-Blue-Kids-Play-Tent-Castle-5efb7e11920786b19d7fa94c,0,0,0.00,0,95,"[0,0,0,0,0,0,100,100,21,15,9,9]",2023-03-26,"Knowledge panel, Image pack, Video, Image, People also ask",informational,Organic
vince denim,5,5,40,13,1.87,https://poshmark.com/brand/Vince-Women-Jeans,1,0,3.00,1,84,"[19,9,23,14,9,14,23,33,23,14,19,19]",2023-04-04,"Image pack, Video, Image",commercial,Organic
partylite snowman candle holder,9,9,140,23,0.00,https://poshmark.com/brand/PartyLite-Home-Holiday,3,0,0.00,0.8,27,"[3,3,3,3,3,3,3,18,81,100,35,23]",2023-03-31,"Image pack, Video, Image, People also ask","informational, transactional",Organic
bikini weather,64,64,30,25,0.00,https://poshmark.com/listing/Bath-Body-Works-Bikini-Weather-145-oz-3-Wick-Candle-6276f409727b3eb79b314b9e,0,0,0.00,0.04,49200000,"[1,1,1,1,1,1,6,1,1,1,1,1]",2023-03-27,"Knowledge panel, Image pack, Video",informational,Organic
champagne button up shirt men's,40,40,30,15,0.00,https://poshmark.com/listing/IZOD-Mens-Champagne-Gold-100-Cotton-Twill-Longsleeve-Button-Down-Shirt-62eea9049464f31b059323ba,0,0,0.00,1,70,"[0,0,36,100,63,0,0,63,0,0,45,18]",2023-03-14,"Image pack, Video, Image",commercial,Organic
flippy comics,33,33,30,23,0.00,https://poshmark.com/listing/MNG-kids-Superman-flippy-navy-sweatshirt-size-10-new-without-tags-63ec4ce291e053fc717c11d2,0,0,0.00,0.2,96,"[27,100,18,18,18,18,18,18,18,18,18,18]",2023-03-17,People also ask,informational,Organic
the lion king 2 simba's pride nala,33,33,30,33,0.00,https://poshmark.com/listing/Mattel-1998-Disney-The-Lion-King-2-Simbas-Pride-Nala-Plush-6317c0f5614973a3056aa0af,0,0,0.00,0,86,"[27,18,18,18,18,18,18,18,18,18,100,18]",2023-03-17,"Knowledge panel, Site links, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
starbucks gift bag,32,32,90,23,0.00,https://poshmark.com/listing/RARE-STARBUCKS-COFFEE-GIFT-BAG-FOR-POUND-OF-COFFE-5fc460c6284e99f3013f8e79,0,0,0.00,1,29600000,"[12,15,21,15,12,12,15,34,53,81,21,12]",2023-03-25,"Image pack, Video, Image, People also ask",commercial,Organic
soft matte lipstick,67,67,40,47,1.52,https://poshmark.com/browse/clinique-long-last-soft-matte-lipstick,0,0,0.00,1,28600000,"[18,18,27,18,27,27,100,18,45,18,100,18]",2023-03-26,"Image pack, Site links, Video, Image, AdWords bottom, Video Carousel, People also ask",transactional,Organic
pageant jewelry,19,13,320,23,0.48,https://poshmark.com/brand/Queen%20Bee%20Pageant%20Jewelry-Women,0,0,0.00,1,93,"[100,81,54,43,54,54,66,35,43,43,81,66]",2023-04-07,"Image pack, Site links, Video, Image, Popular products, Related searches",commercial,Organic
traditional bread warming set,16,16,90,13,0.85,https://poshmark.com/listing/SERRV-Terracotta-Bread-Warming-Set-614620ffe107bb6b5354b7bf,0,0,0.00,0.99,7780000,"[4,2,2,2,2,2,2,2,2,23,100,6]",2023-03-17,"Reviews, Video, Image",commercial,Organic
womens leopard skirt,15,15,110,21,0.47,https://poshmark.com/browse/Leopard--Skirts,0,0,0.00,1,26300000,"[52,52,42,42,66,66,80,52,52,23,23,42]",2023-03-28,"Image pack, Video, Image, Shopping ads",commercial,Organic
branded handbags clearance sale,13,13,20,64,1.29,https://poshmark.com/browse/clearance-designer-handbags,0,0,0.00,1,51,"[17,11,11,11,11,11,11,11,11,11,11,11]",2023-03-21,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",transactional,Organic
36 bobbi boss nu locs,86,86,30,2,0.00,https://poshmark.com/listing/Bobbi-Boss-Crochet-36-Nu-Locs-Color-1-6packs-604054c1d737fd079f1573e9,0,0,0.00,1,199000,"[14,14,14,14,78,78,14,14,14,14,14,14]",2023-04-06,"Knowledge panel, Image pack, Video, Image, Video Carousel, Indented, Related products, Related searches, See results about",informational,Organic
dolce and gabbana glitter boots,11,11,30,11,0.00,https://poshmark.com/brand/Dolce_&_Gabbana-Women-Shoes-Heeled_Boots,0,0,0.00,1,69,"[100,33,22,22,22,22,22,22,22,22,22,22]",2023-03-22,"Image pack, Video, Image",commercial,Organic
red and black plaid pajamas pants,6,6,40,22,0.00,https://poshmark.com/browse/mens-red-and-black-plaid-pajama-pants,1,0,0.00,0.5,39,"[41,100,0,0,41,52,11,11,11,11,11,11]",2023-04-02,,commercial,Organic
adidas queen,33,33,20,8,1.32,https://poshmark.com/listing/ADIDAS-SUPERSTAR-LACES-CHARMS-SNEAKER-QUEEN-604cdec747e0e441419f032a,0,0,0.00,0.96,41500000,"[28,28,28,28,28,28,28,28,28,28,28,28]",2023-04-01,"Image pack, Video, Image",commercial,Organic
do invicta watches have batteries,57,57,90,30,0.34,https://poshmark.com/listing/Like-new-Invicta-Bolt-watch-Brand-new-battery-Pretty-much-a-brand-new-watch-61e75da6ff8304be91558533,0,0,0.00,0.92,2390000,"[14,78,78,14,21,78,78,78,78,78,50,50]",2023-03-26,"Image pack, Site links, Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
purple heart t shirt,82,82,70,11,0.00,https://poshmark.com/listing/Authentic-Comme-des-Garons-Play-Purple-Heart-Tee-615bd1a8c693bd52c20a708f,0,0,0.00,1,328000000,"[21,14,78,78,14,78,78,78,14,14,78,14]",2023-03-21,"Image pack, Video, Image, Shopping ads","informational, transactional",Organic
black quilted purse with gold chain,1,1,40,24,0.00,https://poshmark.com/browse/chanel-black-quilted-bag-gold-chain,9,0,0.00,1,76,"[27,18,18,18,18,18,18,100,18,18,100,18]",2023-03-14,"Image pack, Video, Image, AdWords bottom","informational, transactional",Organic
woven sneaker,19,19,40,4,1.84,https://poshmark.com/browse/nike-woven-sneakers,0,0,0.00,1,38900000,"[0,27,100,63,63,36,45,27,27,18,27,45]",2023-03-21,"Image pack, Video, Image, Shopping ads","informational, transactional",Organic
cherub birdbath,99,99,30,7,0.34,https://poshmark.com/listing/Cherub-birdbath-statue-61d484eac693bdd1eea70bf4,0,0,0.00,1,395000,"[21,12,15,9,12,9,9,0,0,0,28,6]",2023-03-25,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
latch hook wall hanging,52,52,70,29,0.34,https://poshmark.com/style-tag/Latch%20Hook,0,0,0.00,1,89,"[52,52,41,41,41,41,52,41,52,41,64,41]",2023-03-28,"Image pack, Video, Image, People also ask, FAQ",informational,Organic
is frankies bikinis sustainable,18,18,30,31,5.00,https://poshmark.com/listing/Blue-sustainable-bikini-63e010818634cbce40ea5c64,0,0,0.00,0.87,97,"[23,11,23,17,17,11,11,11,11,11,11,29]",2023-03-26,"Featured snippet, AdWords bottom, People also ask",informational,Organic
